IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms)
35.219.118.35,80,80,false,CGK,Asia Pacific,ID,Jakarta,103
121.175.63.10,10066,443,true,FUK,Asia Pacific,JP,Fukuoka,112
121.150.78.50,16100,443,true,FUK,Asia Pacific,JP,Fukuoka,113
183.106.185.231,10090,443,true,FUK,Asia Pacific,JP,Fukuoka,115
211.194.205.58,12576,443,true,FUK,Asia Pacific,JP,Fukuoka,115
14.46.223.188,12444,443,true,FUK,Asia Pacific,JP,Fukuoka,115
183.103.28.168,12117,8443,true,FUK,Asia Pacific,JP,Fukuoka,116
14.43.132.168,11112,443,true,FUK,Asia Pacific,JP,Fukuoka,117
211.196.165.217,12471,443,true,FUK,Asia Pacific,JP,Fukuoka,118
59.20.51.125,12250,443,true,FUK,Asia Pacific,JP,Fukuoka,118
119.203.228.108,12529,443,true,FUK,Asia Pacific,JP,Fukuoka,118
59.19.24.168,12209,443,true,FUK,Asia Pacific,JP,Fukuoka,118
183.104.82.130,14330,443,true,FUK,Asia Pacific,JP,Fukuoka,118
119.201.161.141,12251,443,true,FUK,Asia Pacific,JP,Fukuoka,119
121.159.11.183,12549,80,false,FUK,Asia Pacific,JP,Fukuoka,119
220.77.188.107,21296,80,false,FUK,Asia Pacific,JP,Fukuoka,119
221.165.128.234,12134,443,true,FUK,Asia Pacific,JP,Fukuoka,120
121.175.158.112,36501,443,true,FUK,Asia Pacific,JP,Fukuoka,120
125.136.217.19,10003,443,true,FUK,Asia Pacific,JP,Fukuoka,120
125.135.123.97,12504,443,true,FUK,Asia Pacific,JP,Fukuoka,120
183.104.5.134,19902,443,true,FUK,Asia Pacific,JP,Fukuoka,120
220.81.190.141,18102,443,true,FUK,Asia Pacific,JP,Fukuoka,120
59.23.155.196,10397,443,true,FUK,Asia Pacific,JP,Fukuoka,120
175.215.154.208,12127,443,true,FUK,Asia Pacific,JP,Fukuoka,121
112.164.34.209,16831,443,true,FUK,Asia Pacific,JP,Fukuoka,121
125.135.123.97,12223,443,true,FUK,Asia Pacific,JP,Fukuoka,121
222.102.109.171,12156,443,true,FUK,Asia Pacific,JP,Fukuoka,121
220.82.123.108,12444,443,true,FUK,Asia Pacific,JP,Fukuoka,121
183.104.1.110,12361,80,false,FUK,Asia Pacific,JP,Fukuoka,121
121.151.79.187,12110,443,true,FUK,Asia Pacific,JP,Fukuoka,121
14.46.29.197,11288,443,true,FUK,Asia Pacific,JP,Fukuoka,121
112.187.59.195,10081,443,true,FUK,Asia Pacific,JP,Fukuoka,122
220.77.107.150,18071,443,true,FUK,Asia Pacific,JP,Fukuoka,122
221.157.167.175,10036,443,true,FUK,Asia Pacific,JP,Fukuoka,122
220.80.75.163,12266,443,true,FUK,Asia Pacific,JP,Fukuoka,122
210.183.86.82,10010,443,true,FUK,Asia Pacific,JP,Fukuoka,122
59.21.231.2,12114,443,true,FUK,Asia Pacific,JP,Fukuoka,122
121.175.182.146,20900,443,true,FUK,Asia Pacific,JP,Fukuoka,122
121.175.182.146,10256,8443,true,FUK,Asia Pacific,JP,Fukuoka,122
210.97.30.213,21322,443,true,FUK,Asia Pacific,JP,Fukuoka,122
121.150.130.214,12126,443,true,FUK,Asia Pacific,JP,Fukuoka,122
211.223.150.55,12455,443,true,FUK,Asia Pacific,JP,Fukuoka,122
112.186.81.24,18004,80,false,FUK,Asia Pacific,JP,Fukuoka,123
112.187.59.195,12250,443,true,FUK,Asia Pacific,JP,Fukuoka,123
175.197.131.20,18083,443,true,FUK,Asia Pacific,JP,Fukuoka,123
221.166.161.62,11300,443,true,FUK,Asia Pacific,JP,Fukuoka,123
121.175.182.146,11027,443,true,FUK,Asia Pacific,JP,Fukuoka,123
121.166.98.53,12285,443,true,FUK,Asia Pacific,JP,Fukuoka,123
221.158.4.230,17779,443,true,FUK,Asia Pacific,JP,Fukuoka,124
121.182.150.197,12435,443,true,FUK,Asia Pacific,JP,Fukuoka,124
211.228.233.195,21235,443,true,FUK,Asia Pacific,JP,Fukuoka,124
125.135.123.97,21241,443,true,FUK,Asia Pacific,JP,Fukuoka,124
118.38.254.148,30479,443,true,FUK,Asia Pacific,JP,Fukuoka,124
211.250.250.146,12474,80,false,FUK,Asia Pacific,JP,Fukuoka,124
112.164.37.65,12472,443,true,FUK,Asia Pacific,JP,Fukuoka,124
121.175.212.127,16070,443,true,FUK,Asia Pacific,JP,Fukuoka,124
222.104.240.250,11182,443,true,FUK,Asia Pacific,JP,Fukuoka,124
121.144.244.203,12203,443,true,FUK,Asia Pacific,JP,Fukuoka,125
121.175.158.112,12221,443,true,FUK,Asia Pacific,JP,Fukuoka,125
222.104.240.250,13780,443,true,FUK,Asia Pacific,JP,Fukuoka,125
119.202.158.65,12296,443,true,FUK,Asia Pacific,JP,Fukuoka,125
175.195.92.72,12468,443,true,FUK,Asia Pacific,JP,Fukuoka,125
14.43.108.144,21285,443,true,FUK,Asia Pacific,JP,Fukuoka,125
121.144.160.103,23023,443,true,FUK,Asia Pacific,JP,Fukuoka,125
175.213.209.189,35000,80,false,FUK,Asia Pacific,JP,Fukuoka,125
211.228.233.195,11300,443,true,FUK,Asia Pacific,JP,Fukuoka,125
220.126.105.22,11180,443,true,FUK,Asia Pacific,JP,Fukuoka,125
119.201.209.58,12582,443,true,FUK,Asia Pacific,JP,Fukuoka,125
175.203.9.28,12412,443,true,FUK,Asia Pacific,JP,Fukuoka,125
121.175.182.146,20000,443,true,FUK,Asia Pacific,JP,Fukuoka,125
175.215.154.208,37080,443,true,FUK,Asia Pacific,JP,Fukuoka,125
221.151.30.191,20000,443,true,FUK,Asia Pacific,JP,Fukuoka,125
121.182.150.197,21289,443,true,FUK,Asia Pacific,JP,Fukuoka,125
59.22.136.160,12222,443,true,FUK,Asia Pacific,JP,Fukuoka,126
211.250.250.146,12284,443,true,FUK,Asia Pacific,JP,Fukuoka,126
112.187.59.195,30468,443,true,FUK,Asia Pacific,JP,Fukuoka,126
112.187.59.195,21316,443,true,FUK,Asia Pacific,JP,Fukuoka,126
222.117.231.32,14896,443,true,FUK,Asia Pacific,JP,Fukuoka,126
125.130.105.60,12373,443,true,FUK,Asia Pacific,JP,Fukuoka,126
121.175.63.10,22403,443,true,FUK,Asia Pacific,JP,Fukuoka,126
121.148.26.45,12537,443,true,FUK,Asia Pacific,JP,Fukuoka,126
211.196.165.217,10065,443,true,FUK,Asia Pacific,JP,Fukuoka,126
210.95.54.54,35554,80,false,FUK,Asia Pacific,JP,Fukuoka,126
112.187.59.195,16003,80,false,FUK,Asia Pacific,JP,Fukuoka,126
220.89.23.192,12462,443,true,FUK,Asia Pacific,JP,Fukuoka,126
221.159.78.220,21293,80,false,FUK,Asia Pacific,JP,Fukuoka,126
220.124.157.76,12369,443,true,FUK,Asia Pacific,JP,Fukuoka,126
221.152.7.191,12523,80,false,FUK,Asia Pacific,JP,Fukuoka,126
183.104.92.31,32222,443,true,FUK,Asia Pacific,JP,Fukuoka,126
118.33.118.200,35250,443,true,FUK,Asia Pacific,JP,Fukuoka,126
119.201.209.58,12504,443,true,FUK,Asia Pacific,JP,Fukuoka,126
14.44.32.251,22103,443,true,FUK,Asia Pacific,JP,Fukuoka,126
222.104.209.76,12490,80,false,FUK,Asia Pacific,JP,Fukuoka,126
222.104.240.250,12019,443,true,FUK,Asia Pacific,JP,Fukuoka,126
183.103.28.168,12294,443,true,FUK,Asia Pacific,JP,Fukuoka,127
169.211.205.20,12223,443,true,FUK,Asia Pacific,JP,Fukuoka,127
175.208.10.145,20325,443,true,FUK,Asia Pacific,JP,Fukuoka,127
218.147.208.141,12380,443,true,FUK,Asia Pacific,JP,Fukuoka,127
59.2.226.242,12551,443,true,FUK,Asia Pacific,JP,Fukuoka,127
183.104.92.31,10200,443,true,FUK,Asia Pacific,JP,Fukuoka,127
112.165.41.122,16071,443,true,FUK,Asia Pacific,JP,Fukuoka,127
14.46.72.102,12275,443,true,FUK,Asia Pacific,JP,Fukuoka,127
220.118.248.123,16667,443,true,FUK,Asia Pacific,JP,Fukuoka,127
118.44.65.96,11481,443,true,FUK,Asia Pacific,JP,Fukuoka,127
220.92.164.16,10250,80,false,FUK,Asia Pacific,JP,Fukuoka,127
112.173.40.199,16028,443,true,FUK,Asia Pacific,JP,Fukuoka,127
112.187.59.195,12341,443,true,FUK,Asia Pacific,JP,Fukuoka,127
59.25.174.242,16030,443,true,FUK,Asia Pacific,JP,Fukuoka,127
118.41.59.28,12589,443,true,FUK,Asia Pacific,JP,Fukuoka,127
121.135.39.35,12224,443,true,FUK,Asia Pacific,JP,Fukuoka,128
222.104.240.250,11371,443,true,FUK,Asia Pacific,JP,Fukuoka,128
221.144.118.105,10052,443,true,FUK,Asia Pacific,JP,Fukuoka,128
14.56.54.62,12339,80,false,FUK,Asia Pacific,JP,Fukuoka,128
210.123.51.149,32102,443,true,FUK,Asia Pacific,JP,Fukuoka,128
220.122.222.220,16009,443,true,FUK,Asia Pacific,JP,Fukuoka,128
121.151.132.168,12491,80,false,FUK,Asia Pacific,JP,Fukuoka,128
121.151.114.96,20512,443,true,FUK,Asia Pacific,JP,Fukuoka,128
121.176.105.126,39122,443,true,FUK,Asia Pacific,JP,Fukuoka,128
112.162.200.89,12280,443,true,FUK,Asia Pacific,JP,Fukuoka,128
220.77.18.195,10180,443,true,FUK,Asia Pacific,JP,Fukuoka,128
14.43.108.144,12170,443,true,FUK,Asia Pacific,JP,Fukuoka,128
221.159.70.170,21256,443,true,FUK,Asia Pacific,JP,Fukuoka,128
121.151.132.168,16043,443,true,FUK,Asia Pacific,JP,Fukuoka,129
211.55.101.37,12261,443,true,FUK,Asia Pacific,JP,Fukuoka,129
169.211.205.20,10027,443,true,FUK,Asia Pacific,JP,Fukuoka,129
220.83.67.160,20185,443,true,FUK,Asia Pacific,JP,Fukuoka,129
175.202.134.97,35100,443,true,FUK,Asia Pacific,JP,Fukuoka,129
112.185.162.7,12149,443,true,FUK,Asia Pacific,JP,Fukuoka,129
59.31.235.90,12379,80,false,FUK,Asia Pacific,JP,Fukuoka,129
59.25.136.47,10052,443,true,FUK,Asia Pacific,JP,Fukuoka,129
14.46.130.32,12540,443,true,FUK,Asia Pacific,JP,Fukuoka,129
220.77.18.195,12559,443,true,FUK,Asia Pacific,JP,Fukuoka,129
183.109.207.36,18108,443,true,FUK,Asia Pacific,JP,Fukuoka,129
118.42.233.191,20080,443,true,FUK,Asia Pacific,JP,Fukuoka,129
121.153.45.186,38622,443,true,FUK,Asia Pacific,JP,Fukuoka,129
221.165.212.251,30025,443,true,FUK,Asia Pacific,JP,Fukuoka,129
210.222.88.220,12311,80,false,FUK,Asia Pacific,JP,Fukuoka,130
168.126.108.158,12227,443,true,FUK,Asia Pacific,JP,Fukuoka,130
218.154.157.146,12257,443,true,FUK,Asia Pacific,JP,Fukuoka,130
112.187.59.195,12582,443,true,FUK,Asia Pacific,JP,Fukuoka,130
183.99.179.42,12450,443,true,FUK,Asia Pacific,JP,Fukuoka,130
222.99.156.159,12106,443,true,FUK,Asia Pacific,JP,Fukuoka,130
14.47.11.69,39922,80,false,FUK,Asia Pacific,JP,Fukuoka,130
222.104.209.76,11211,443,true,FUK,Asia Pacific,JP,Fukuoka,130
128.134.185.230,12285,443,true,FUK,Asia Pacific,JP,Fukuoka,130
121.182.150.197,12267,443,true,FUK,Asia Pacific,JP,Fukuoka,130
121.155.242.190,16098,80,false,FUK,Asia Pacific,JP,Fukuoka,130
61.83.185.188,12544,443,true,FUK,Asia Pacific,JP,Fukuoka,130
175.198.138.31,15673,443,true,FUK,Asia Pacific,JP,Fukuoka,130
121.151.79.187,28001,443,true,FUK,Asia Pacific,JP,Fukuoka,130
121.163.116.208,32400,443,true,FUK,Asia Pacific,JP,Fukuoka,131
183.104.82.130,14101,443,true,FUK,Asia Pacific,JP,Fukuoka,131
121.182.150.197,12425,443,true,FUK,Asia Pacific,JP,Fukuoka,131
121.182.86.68,10909,443,true,FUK,Asia Pacific,JP,Fukuoka,131
59.21.167.152,12113,80,false,FUK,Asia Pacific,JP,Fukuoka,131
121.186.176.93,12347,443,true,FUK,Asia Pacific,JP,Fukuoka,131
218.159.143.212,12082,443,true,FUK,Asia Pacific,JP,Fukuoka,131
112.172.166.56,19999,443,true,FUK,Asia Pacific,JP,Fukuoka,131
222.106.168.247,30083,443,true,FUK,Asia Pacific,JP,Fukuoka,131
59.21.167.152,12254,80,false,FUK,Asia Pacific,JP,Fukuoka,131
59.9.57.184,18103,443,true,FUK,Asia Pacific,JP,Fukuoka,131
222.106.168.247,12270,443,true,FUK,Asia Pacific,JP,Fukuoka,131
59.0.66.191,12545,443,true,FUK,Asia Pacific,JP,Fukuoka,131
118.44.65.96,16102,443,true,FUK,Asia Pacific,JP,Fukuoka,131
210.217.9.130,12088,443,true,FUK,Asia Pacific,JP,Fukuoka,131
222.113.18.218,20001,443,true,FUK,Asia Pacific,JP,Fukuoka,131
175.198.156.202,18112,443,true,FUK,Asia Pacific,JP,Fukuoka,131
121.151.79.187,16027,443,true,FUK,Asia Pacific,JP,Fukuoka,132
220.116.168.186,12241,443,true,FUK,Asia Pacific,JP,Fukuoka,132
118.42.36.240,16051,80,false,FUK,Asia Pacific,JP,Fukuoka,132
121.169.143.219,12160,80,false,FUK,Asia Pacific,JP,Fukuoka,132
119.202.158.65,16016,443,true,FUK,Asia Pacific,JP,Fukuoka,132
14.39.160.106,12556,443,true,FUK,Asia Pacific,JP,Fukuoka,132
222.121.86.236,16993,443,true,FUK,Asia Pacific,JP,Fukuoka,132
211.218.254.142,12245,443,true,FUK,Asia Pacific,JP,Fukuoka,132
218.158.90.204,30017,443,true,FUK,Asia Pacific,JP,Fukuoka,132
121.129.79.208,12413,8443,true,FUK,Asia Pacific,JP,Fukuoka,132
125.134.169.165,12173,443,true,FUK,Asia Pacific,JP,Fukuoka,132
14.56.226.68,12202,443,true,FUK,Asia Pacific,JP,Fukuoka,132
14.32.92.230,18032,443,true,FUK,Asia Pacific,JP,Fukuoka,132
121.190.128.127,12270,443,true,FUK,Asia Pacific,JP,Fukuoka,133
125.130.86.162,12165,443,true,FUK,Asia Pacific,JP,Fukuoka,133
121.143.125.229,12354,443,true,FUK,Asia Pacific,JP,Fukuoka,133
175.195.92.72,12538,443,true,FUK,Asia Pacific,JP,Fukuoka,133
59.1.154.39,12483,443,true,FUK,Asia Pacific,JP,Fukuoka,133
121.190.1.88,14402,443,true,FUK,Asia Pacific,JP,Fukuoka,133
121.146.83.233,11480,443,true,FUK,Asia Pacific,JP,Fukuoka,133
112.172.171.15,12138,443,true,FUK,Asia Pacific,JP,Fukuoka,133
59.12.232.18,12349,443,true,FUK,Asia Pacific,JP,Fukuoka,133
220.126.11.89,12505,443,true,FUK,Asia Pacific,JP,Fukuoka,133
222.118.119.243,10210,443,true,FUK,Asia Pacific,JP,Fukuoka,133
125.140.50.89,10021,443,true,FUK,Asia Pacific,JP,Fukuoka,133
222.102.114.104,16083,443,true,FUK,Asia Pacific,JP,Fukuoka,133
125.135.243.126,12137,443,true,FUK,Asia Pacific,JP,Fukuoka,133
121.162.14.67,12417,443,true,FUK,Asia Pacific,JP,Fukuoka,133
121.139.47.94,21305,80,false,FUK,Asia Pacific,JP,Fukuoka,133
128.134.185.230,33222,443,true,FUK,Asia Pacific,JP,Fukuoka,133
121.168.61.156,12571,443,true,FUK,Asia Pacific,JP,Fukuoka,133
211.230.167.207,16059,443,true,FUK,Asia Pacific,JP,Fukuoka,134
121.162.14.67,12150,443,true,FUK,Asia Pacific,JP,Fukuoka,134
211.252.100.154,32400,443,true,FUK,Asia Pacific,JP,Fukuoka,134
125.130.86.162,12120,443,true,FUK,Asia Pacific,JP,Fukuoka,134
121.186.223.46,31444,443,true,FUK,Asia Pacific,JP,Fukuoka,134
183.98.182.70,37215,443,true,FUK,Asia Pacific,JP,Fukuoka,134
222.102.166.18,30111,443,true,FUK,Asia Pacific,JP,Fukuoka,134
119.205.15.124,10090,443,true,FUK,Asia Pacific,JP,Fukuoka,134
59.11.37.114,12129,443,true,FUK,Asia Pacific,JP,Fukuoka,134
211.236.108.202,11480,443,true,FUK,Asia Pacific,JP,Fukuoka,134
121.160.141.47,10035,80,false,FUK,Asia Pacific,JP,Fukuoka,134
222.99.156.159,11443,443,true,FUK,Asia Pacific,JP,Fukuoka,134
121.160.141.47,11210,80,false,FUK,Asia Pacific,JP,Fukuoka,134
121.143.87.212,12382,443,true,FUK,Asia Pacific,JP,Fukuoka,134
210.204.196.40,12488,443,true,FUK,Asia Pacific,JP,Fukuoka,134
183.104.82.130,12185,443,true,FUK,Asia Pacific,JP,Fukuoka,134
59.26.170.227,12263,443,true,FUK,Asia Pacific,JP,Fukuoka,134
221.147.119.6,14330,443,true,FUK,Asia Pacific,JP,Fukuoka,134
183.98.78.36,20060,443,true,FUK,Asia Pacific,JP,Fukuoka,134
14.32.158.138,11065,443,true,FUK,Asia Pacific,JP,Fukuoka,134
218.145.234.206,11920,443,true,FUK,Asia Pacific,JP,Fukuoka,135
121.128.161.235,30002,443,true,FUK,Asia Pacific,JP,Fukuoka,135
14.47.11.69,10009,443,true,FUK,Asia Pacific,JP,Fukuoka,135
112.185.162.7,18066,443,true,FUK,Asia Pacific,JP,Fukuoka,135
175.201.84.61,38622,443,true,FUK,Asia Pacific,JP,Fukuoka,135
118.35.128.133,12114,443,true,FUK,Asia Pacific,JP,Fukuoka,135
175.213.58.158,35101,443,true,FUK,Asia Pacific,JP,Fukuoka,135
175.203.156.172,12274,443,true,FUK,Asia Pacific,JP,Fukuoka,135
121.151.171.248,18029,443,true,FUK,Asia Pacific,JP,Fukuoka,135
183.98.186.160,10021,443,true,FUK,Asia Pacific,JP,Fukuoka,135
14.45.251.63,12562,443,true,FUK,Asia Pacific,JP,Fukuoka,135
121.181.132.45,10201,443,true,FUK,Asia Pacific,JP,Fukuoka,135
121.167.57.237,12264,443,true,FUK,Asia Pacific,JP,Fukuoka,135
222.104.2.192,12529,80,false,FUK,Asia Pacific,JP,Fukuoka,135
175.201.21.227,13082,443,true,FUK,Asia Pacific,JP,Fukuoka,135
121.154.244.27,20184,443,true,FUK,Asia Pacific,JP,Fukuoka,135
118.46.79.32,10249,443,true,FUK,Asia Pacific,JP,Fukuoka,135
220.123.48.124,18013,443,true,FUK,Asia Pacific,JP,Fukuoka,135
125.136.10.202,29842,443,true,FUK,Asia Pacific,JP,Fukuoka,135
220.77.18.195,12369,443,true,FUK,Asia Pacific,JP,Fukuoka,135
121.181.132.45,18049,443,true,FUK,Asia Pacific,JP,Fukuoka,136
121.137.164.42,18074,443,true,FUK,Asia Pacific,JP,Fukuoka,136
220.86.117.70,12443,443,true,FUK,Asia Pacific,JP,Fukuoka,136
175.198.156.202,10009,443,true,FUK,Asia Pacific,JP,Fukuoka,136
169.211.205.20,12173,443,true,FUK,Asia Pacific,JP,Fukuoka,136
112.170.176.135,12133,443,true,FUK,Asia Pacific,JP,Fukuoka,136
115.23.123.5,12530,443,true,FUK,Asia Pacific,JP,Fukuoka,136
183.98.182.70,12556,443,true,FUK,Asia Pacific,JP,Fukuoka,136
175.201.21.227,12399,443,true,FUK,Asia Pacific,JP,Fukuoka,136
14.39.160.106,12580,443,true,FUK,Asia Pacific,JP,Fukuoka,136
222.102.114.104,30113,443,true,FUK,Asia Pacific,JP,Fukuoka,136
14.35.26.188,34822,443,true,FUK,Asia Pacific,JP,Fukuoka,136
121.178.203.170,10205,443,true,FUK,Asia Pacific,JP,Fukuoka,136
14.49.179.60,12261,443,true,FUK,Asia Pacific,JP,Fukuoka,136
14.57.129.244,12301,443,true,FUK,Asia Pacific,JP,Fukuoka,136
112.164.53.216,24084,443,true,FUK,Asia Pacific,JP,Fukuoka,136
121.143.44.148,16023,443,true,FUK,Asia Pacific,JP,Fukuoka,136
203.243.50.83,12186,80,false,FUK,Asia Pacific,JP,Fukuoka,136
112.169.82.131,12121,443,true,FUK,Asia Pacific,JP,Fukuoka,137
211.250.75.110,12197,80,false,FUK,Asia Pacific,JP,Fukuoka,137
14.39.160.106,12224,443,true,FUK,Asia Pacific,JP,Fukuoka,137
14.39.160.106,16085,443,true,FUK,Asia Pacific,JP,Fukuoka,137
222.102.158.58,18036,443,true,FUK,Asia Pacific,JP,Fukuoka,137
211.106.58.47,10243,443,true,FUK,Asia Pacific,JP,Fukuoka,137
169.211.205.20,17773,443,true,FUK,Asia Pacific,JP,Fukuoka,137
125.140.167.153,12335,443,true,FUK,Asia Pacific,JP,Fukuoka,137
14.33.202.39,21281,443,true,FUK,Asia Pacific,JP,Fukuoka,137
222.104.209.76,33422,443,true,FUK,Asia Pacific,JP,Fukuoka,137
121.159.68.210,12312,443,true,FUK,Asia Pacific,JP,Fukuoka,137
59.12.46.51,35250,443,true,FUK,Asia Pacific,JP,Fukuoka,137
220.116.168.186,15018,443,true,FUK,Asia Pacific,JP,Fukuoka,137
211.33.238.198,21321,443,true,FUK,Asia Pacific,JP,Fukuoka,137
121.160.70.160,12084,443,true,FUK,Asia Pacific,JP,Fukuoka,137
121.168.61.156,12411,443,true,FUK,Asia Pacific,JP,Fukuoka,138
211.33.238.198,20100,443,true,FUK,Asia Pacific,JP,Fukuoka,138
118.34.215.97,17010,443,true,FUK,Asia Pacific,JP,Fukuoka,138
125.140.167.153,13228,443,true,FUK,Asia Pacific,JP,Fukuoka,138
220.126.11.89,12283,443,true,FUK,Asia Pacific,JP,Fukuoka,138
222.111.97.111,38880,443,true,FUK,Asia Pacific,JP,Fukuoka,138
14.35.82.154,32001,443,true,FUK,Asia Pacific,JP,Fukuoka,138
121.183.130.101,21289,443,true,FUK,Asia Pacific,JP,Fukuoka,138
221.148.219.205,12445,443,true,FUK,Asia Pacific,JP,Fukuoka,138
61.106.187.203,11371,443,true,FUK,Asia Pacific,JP,Fukuoka,138
183.99.252.103,12438,443,true,FUK,Asia Pacific,JP,Fukuoka,138
183.98.186.160,22022,443,true,FUK,Asia Pacific,JP,Fukuoka,138
61.83.191.70,18013,80,false,FUK,Asia Pacific,JP,Fukuoka,138
121.163.243.185,34500,443,true,FUK,Asia Pacific,JP,Fukuoka,138
59.31.90.133,12522,443,true,FUK,Asia Pacific,JP,Fukuoka,139
175.198.138.31,21312,443,true,FUK,Asia Pacific,JP,Fukuoka,139
119.203.202.120,12467,443,true,FUK,Asia Pacific,JP,Fukuoka,139
14.33.28.237,12544,443,true,FUK,Asia Pacific,JP,Fukuoka,139
121.160.141.47,23082,443,true,FUK,Asia Pacific,JP,Fukuoka,139
220.126.105.22,12474,443,true,FUK,Asia Pacific,JP,Fukuoka,139
169.212.19.242,12258,443,true,FUK,Asia Pacific,JP,Fukuoka,139
175.201.21.227,10943,443,true,FUK,Asia Pacific,JP,Fukuoka,139
220.125.223.230,20256,80,false,FUK,Asia Pacific,JP,Fukuoka,139
121.163.243.185,12180,443,true,FUK,Asia Pacific,JP,Fukuoka,139
221.158.163.251,16403,443,true,FUK,Asia Pacific,JP,Fukuoka,139
59.11.77.172,12427,443,true,FUK,Asia Pacific,JP,Fukuoka,139
118.43.214.55,33333,443,true,FUK,Asia Pacific,JP,Fukuoka,139
121.182.150.197,21443,443,true,FUK,Asia Pacific,JP,Fukuoka,139
121.135.60.219,10180,443,true,FUK,Asia Pacific,JP,Fukuoka,139
183.103.28.168,14900,443,true,FUK,Asia Pacific,JP,Fukuoka,139
175.203.206.223,15002,443,true,FUK,Asia Pacific,JP,Fukuoka,139
14.54.143.224,12167,443,true,FUK,Asia Pacific,JP,Fukuoka,139
118.35.128.133,16041,443,true,FUK,Asia Pacific,JP,Fukuoka,139
14.36.181.53,12153,443,true,FUK,Asia Pacific,JP,Fukuoka,139
121.188.233.160,12101,443,true,FUK,Asia Pacific,JP,Fukuoka,140
221.163.103.29,12540,443,true,FUK,Asia Pacific,JP,Fukuoka,140
220.88.9.133,11180,443,true,FUK,Asia Pacific,JP,Fukuoka,140
222.114.139.117,12518,80,false,FUK,Asia Pacific,JP,Fukuoka,140
121.164.29.242,12473,443,true,FUK,Asia Pacific,JP,Fukuoka,140
125.139.48.108,11075,443,true,FUK,Asia Pacific,JP,Fukuoka,140
183.98.186.160,12367,443,true,FUK,Asia Pacific,JP,Fukuoka,140
211.225.156.77,16073,443,true,FUK,Asia Pacific,JP,Fukuoka,140
211.218.242.52,12494,443,true,FUK,Asia Pacific,JP,Fukuoka,140
59.8.19.164,12281,443,true,FUK,Asia Pacific,JP,Fukuoka,141
118.42.233.191,20256,443,true,FUK,Asia Pacific,JP,Fukuoka,141
121.144.133.84,12352,443,true,FUK,Asia Pacific,JP,Fukuoka,141
118.35.128.133,12410,443,true,FUK,Asia Pacific,JP,Fukuoka,141
121.141.125.22,21242,443,true,FUK,Asia Pacific,JP,Fukuoka,141
211.230.167.207,12585,443,true,FUK,Asia Pacific,JP,Fukuoka,141
221.144.200.91,33060,443,true,FUK,Asia Pacific,JP,Fukuoka,141
121.181.132.45,12509,8443,true,FUK,Asia Pacific,JP,Fukuoka,141
211.218.242.52,12615,443,true,FUK,Asia Pacific,JP,Fukuoka,141
14.36.181.53,18765,443,true,FUK,Asia Pacific,JP,Fukuoka,141
175.203.156.3,21287,443,true,FUK,Asia Pacific,JP,Fukuoka,141
175.196.105.220,10048,443,true,FUK,Asia Pacific,JP,Fukuoka,142
175.198.138.168,18069,443,true,FUK,Asia Pacific,JP,Fukuoka,142
183.103.28.168,12463,443,true,FUK,Asia Pacific,JP,Fukuoka,142
221.164.244.223,21247,443,true,FUK,Asia Pacific,JP,Fukuoka,142
61.80.0.204,10081,443,true,FUK,Asia Pacific,JP,Fukuoka,142
222.99.156.159,11434,443,true,FUK,Asia Pacific,JP,Fukuoka,142
59.21.167.152,16060,443,true,FUK,Asia Pacific,JP,Fukuoka,142
121.163.116.208,12412,443,true,FUK,Asia Pacific,JP,Fukuoka,142
175.203.9.28,12401,443,true,FUK,Asia Pacific,JP,Fukuoka,142
125.142.76.233,12528,443,true,FUK,Asia Pacific,JP,Fukuoka,142
220.122.42.198,14900,80,false,FUK,Asia Pacific,JP,Fukuoka,142
222.116.217.109,12470,80,false,FUK,Asia Pacific,JP,Fukuoka,143
222.102.190.56,24181,443,true,FUK,Asia Pacific,JP,Fukuoka,143
210.179.10.99,20000,443,true,FUK,Asia Pacific,JP,Fukuoka,143
121.139.118.59,10393,443,true,FUK,Asia Pacific,JP,Fukuoka,143
59.30.209.190,12016,443,true,FUK,Asia Pacific,JP,Fukuoka,143
121.163.189.187,12168,80,false,FUK,Asia Pacific,JP,Fukuoka,143
220.120.172.116,10041,443,true,FUK,Asia Pacific,JP,Fukuoka,143
211.195.201.87,38322,443,true,FUK,Asia Pacific,JP,Fukuoka,143
59.1.152.51,15672,443,true,FUK,Asia Pacific,JP,Fukuoka,144
61.77.102.56,16058,80,false,FUK,Asia Pacific,JP,Fukuoka,144
125.136.219.92,12547,443,true,FUK,Asia Pacific,JP,Fukuoka,144
121.147.142.233,25952,443,true,FUK,Asia Pacific,JP,Fukuoka,144
222.99.156.159,31337,443,true,FUK,Asia Pacific,JP,Fukuoka,144
118.40.189.179,11480,443,true,FUK,Asia Pacific,JP,Fukuoka,144
121.144.133.84,30113,80,false,FUK,Asia Pacific,JP,Fukuoka,144
59.12.232.18,12214,443,true,FUK,Asia Pacific,JP,Fukuoka,144
121.181.132.45,36522,443,true,FUK,Asia Pacific,JP,Fukuoka,144
121.168.61.156,28443,443,true,FUK,Asia Pacific,JP,Fukuoka,144
220.126.11.89,12477,443,true,FUK,Asia Pacific,JP,Fukuoka,145
220.126.105.22,12438,443,true,FUK,Asia Pacific,JP,Fukuoka,145
121.175.158.112,12226,443,true,FUK,Asia Pacific,JP,Fukuoka,145
